node1	node2
Rv0456c	Rv3505
Rv0456c	Rv3513c
Rv0456c	Rv3543c
Rv0456c	Rv3544c
Rv0456c	Rv3560c
Rv0456c	Rv3562
Rv0456c	Rv3563
Rv0456c	Rv3564
Rv0456c	Rv3761c
Rv0458	Rv0162c
Rv0458	Rv0751c
Rv0458	Rv0761c
Rv0458	Rv0853c
Rv0458	Rv0860
Rv0458	Rv1530
Rv0458	Rv1862
Rv0458	Rv2205c
Rv0458	Rv2589
Rv0458	Rv3086
Rv0458	Rv3170
Rv0458	Rv3602c
Rv0458	Rv3667
Rv0465c	Rv3667
Rv0467	Rv1475c
Rv0467	Rv1837c
Rv0468	Rv1935c
Rv0468	Rv2486
Rv0468	Rv2503c
Rv0468	Rv2504c
Rv0468	Rv2831
Rv0468	Rv3039c
Rv0468	Rv3374
Rv0468	Rv3516
Rv0468	Rv3523
Rv0468	Rv3550
Rv0468	Rv3774
Rv0478	Rv0363c
Rv0478	Rv1448c
Rv0478	Rv1449c
Rv0478	Rv2436
Rv0485	Rv0486
Rv0485	Rv1195
Rv0485	Rv1196
Rv0489	Rv0728c
Rv0489	Rv1023
Rv0489	Rv1437
Rv0489	Rv2205c
Rv0489	Rv2996c
Rv0491	Rv0928
Rv0491	Rv0932c
Rv0496	Rv2583c
Rv0501	Rv0322
Rv0501	Rv0618
Rv0501	Rv0619
Rv0501	Rv0993
Rv0509	Rv2992c
Rv0510	Rv0260c
Rv0510	Rv0511
Rv0510	Rv0512
Rv0511	Rv0510
Rv0511	Rv2066
Rv0511	Rv2678c
Rv0512	Rv0510
Rv0512	Rv0524
Rv0517	Rv0400c
Rv0520	Rv0892
Rv0520	Rv1599
Rv0521c	Rv0892
Rv0521c	Rv1599
Rv0524	Rv0512
Rv0534c	Rv0558
Rv0535	Rv2601
Rv0536	Rv0322
Rv0536	Rv0618
Rv0536	Rv0619
Rv0536	Rv0993
Rv0542c	Rv0548c
Rv0542c	Rv0553
Rv0548c	Rv0542c
Rv0552	Rv2068c
Rv0553	Rv0542c
Rv0555	Rv3215
Rv0558	Rv0534c
Rv0560c	Rv0892
Rv0560c	Rv1599
Rv0562	Rv2173
Rv0562	Rv3383c
Rv0562	Rv3398c
Rv0565c	Rv0217c
Rv0565c	Rv0220
Rv0565c	Rv0892
Rv0565c	Rv1104
Rv0565c	Rv1105
Rv0565c	Rv1758
Rv0565c	Rv2385
Rv0565c	Rv2970c
Rv0565c	Rv3084
Rv0565c	Rv3452
Rv0568	Rv0217c
Rv0568	Rv0220
Rv0568	Rv0892
Rv0568	Rv1104
Rv0568	Rv1105
Rv0568	Rv1758
Rv0568	Rv2385
Rv0568	Rv2970c
Rv0568	Rv3084
Rv0568	Rv3452
Rv0570	Rv0733
Rv0570	Rv1389
Rv0570	Rv1617
Rv0570	Rv1712
Rv0570	Rv2445c
Rv0570	Rv2783c
Rv0570	Rv2883c
Rv0570	Rv3247c
Rv0570	Rv3913
Rv0573c	Rv1596
Rv0573c	Rv2043c
Rv0573c	Rv2421c
Rv0573c	Rv3199c
Rv0573c	Rv3307
Rv0576	Rv0577
Rv0586	Rv0589
Rv0586	Rv0590
Rv0586	Rv0591
Rv0586	Rv0592
Rv0586	Rv0593
Rv0586	Rv0594
Rv0586	Rv0670
Rv0618	Rv0322
Rv0618	Rv0501
Rv0618	Rv0536
Rv0618	Rv0620
Rv0618	Rv0806c
Rv0618	Rv0993
Rv0618	Rv1213
Rv0618	Rv3068c
Rv0618	Rv3634c
Rv0619	Rv0322
Rv0619	Rv0501
Rv0619	Rv0536
Rv0619	Rv0620
Rv0619	Rv0806c
Rv0619	Rv0993
Rv0619	Rv1213
Rv0619	Rv3068c
Rv0619	Rv3634c
Rv0620	Rv0618
Rv0620	Rv0619
Rv0632c	Rv0131c
Rv0632c	Rv0154c
Rv0632c	Rv0215c
Rv0632c	Rv0231
Rv0632c	Rv0244c
Rv0632c	Rv0271c
Rv0632c	Rv0400c
Rv0632c	Rv0752c
Rv0632c	Rv0852
Rv0632c	Rv0873
Rv0632c	Rv0972c
Rv0632c	Rv0975c
Rv0632c	Rv1346
Rv0632c	Rv1467c
Rv0632c	Rv1549
Rv0632c	Rv1550
Rv0632c	Rv1679
Rv0632c	Rv1933c
Rv0632c	Rv1934c
Rv0632c	Rv2502c
Rv0632c	Rv2724c
Rv0632c	Rv2789c
Rv0632c	Rv3139
Rv0632c	Rv3140
Rv0632c	Rv3274c
Rv0632c	Rv3504
Rv0632c	Rv3505
Rv0632c	Rv3513c
Rv0632c	Rv3543c
Rv0632c	Rv3544c
Rv0632c	Rv3560c
Rv0632c	Rv3562
Rv0632c	Rv3563
Rv0632c	Rv3564
Rv0632c	Rv3761c
Rv0640	Rv0056
Rv0640	Rv0652
Rv0640	Rv1015c
Rv0640	Rv1298
Rv0640	Rv1643
Rv0640	Rv2057c
Rv0640	Rv2404c
Rv0640	Rv2441c
Rv0640	Rv2442c
Rv0640	Rv2882c
Rv0640	Rv2904c
Rv0640	Rv3456c
Rv0640	Rv3461c
Rv0640	Rv3924c
Rv0641	Rv0056
Rv0641	Rv0652
Rv0641	Rv1015c
Rv0641	Rv1298
Rv0641	Rv1643
Rv0641	Rv2057c
Rv0641	Rv2442c
Rv0641	Rv2882c
Rv0641	Rv3461c
Rv0641	Rv3924c
Rv0649	Rv0904c
Rv0649	Rv2524c
Rv0650	Rv0046c
Rv0650	Rv0186
Rv0650	Rv0237
Rv0650	Rv0946c
Rv0650	Rv2471
Rv0650	Rv2702
Rv0650	Rv3068c
Rv0651	Rv0056
Rv0651	Rv0652
Rv0651	Rv1298
Rv0651	Rv1643
Rv0651	Rv2441c
Rv0651	Rv2442c
Rv0651	Rv2904c
Rv0651	Rv3456c
Rv0651	Rv3461c
Rv0651	Rv3924c
Rv0652	Rv0056
Rv0652	Rv0640
Rv0652	Rv0641
Rv0652	Rv0651
Rv0652	Rv0701
Rv0652	Rv0702
Rv0652	Rv0703
Rv0652	Rv0704
Rv0652	Rv0706
Rv0652	Rv0708
Rv0652	Rv0709
Rv0652	Rv0714
Rv0652	Rv0715
Rv0652	Rv0716
Rv0652	Rv0719
Rv0652	Rv0720
Rv0652	Rv0722
Rv0652	Rv0723
Rv0652	Rv1015c
Rv0652	Rv1298
Rv0652	Rv1643
Rv0652	Rv2057c
Rv0652	Rv2441c
Rv0652	Rv2442c
Rv0652	Rv2904c
Rv0652	Rv3443c
Rv0652	Rv3456c
Rv0652	Rv3461c
Rv0652	Rv3924c
Rv0667	Rv0321
Rv0667	Rv1021
Rv0667	Rv1264
Rv0667	Rv1318c
Rv0667	Rv1319c
Rv0667	Rv1320c
Rv0667	Rv1341
Rv0667	Rv1617
Rv0667	Rv1625c
Rv0667	Rv2445c
Rv0667	Rv2783c
Rv0667	Rv3219
Rv0667	Rv3645
Rv0667	Rv3676
Rv0668	Rv0321
Rv0668	Rv1021
Rv0668	Rv1264
Rv0668	Rv1318c
Rv0668	Rv1319c
Rv0668	Rv1320c
Rv0668	Rv1341
Rv0668	Rv1617
Rv0668	Rv1625c
Rv0668	Rv2445c
Rv0668	Rv2783c
Rv0668	Rv3645
Rv0673	Rv0131c
Rv0673	Rv0154c
Rv0673	Rv0215c
Rv0673	Rv0231
Rv0673	Rv0244c
Rv0673	Rv0271c
Rv0673	Rv0400c
Rv0673	Rv0752c
Rv0673	Rv0852
Rv0673	Rv0873
Rv0673	Rv0972c
Rv0673	Rv0975c
Rv0673	Rv1346
Rv0673	Rv1467c
Rv0673	Rv1549
Rv0673	Rv1550
Rv0673	Rv1679
Rv0673	Rv1933c
Rv0673	Rv1934c
Rv0673	Rv2502c
Rv0673	Rv2724c
Rv0673	Rv2789c
Rv0673	Rv3139
Rv0673	Rv3140
Rv0673	Rv3274c
Rv0673	Rv3504
Rv0673	Rv3505
Rv0673	Rv3513c
Rv0673	Rv3543c
Rv0673	Rv3544c
Rv0673	Rv3560c
Rv0673	Rv3562
Rv0673	Rv3563
Rv0673	Rv3564
Rv0673	Rv3761c
Rv0675	Rv0131c
Rv0675	Rv0154c
Rv0675	Rv0215c
Rv0675	Rv0231
Rv0675	Rv0244c
Rv0675	Rv0271c
Rv0675	Rv0400c
Rv0675	Rv0752c
Rv0675	Rv0852
Rv0675	Rv0873
Rv0675	Rv0972c
Rv0675	Rv0975c
Rv0675	Rv1346
Rv0675	Rv1467c
Rv0675	Rv1549
Rv0675	Rv1550
Rv0675	Rv1679
Rv0675	Rv1933c
Rv0675	Rv1934c
Rv0675	Rv2502c
Rv0675	Rv2724c
Rv0675	Rv2789c
Rv0675	Rv3139
Rv0675	Rv3140
Rv0675	Rv3274c
Rv0675	Rv3504
Rv0675	Rv3505
Rv0675	Rv3513c
Rv0675	Rv3543c
Rv0675	Rv3544c
Rv0675	Rv3560c
Rv0675	Rv3562
Rv0675	Rv3563
Rv0675	Rv3564
Rv0675	Rv3761c
Rv0681	Rv1266c
Rv0681	Rv2069
Rv0681	Rv3676
Rv0682	Rv0053
Rv0682	Rv0685
Rv0682	Rv1641
Rv0682	Rv2404c
Rv0682	Rv2412
Rv0682	Rv2534c
Rv0682	Rv2882c
Rv0682	Rv2909c
Rv0683	Rv0053
Rv0683	Rv2412
Rv0683	Rv2534c
Rv0683	Rv2882c
Rv0684	Rv2882c
Rv0685	Rv0053
Rv0685	Rv0682
Rv0685	Rv0700
Rv0685	Rv0705
Rv0685	Rv0710
Rv0685	Rv0717
Rv0685	Rv0718
Rv0685	Rv2785c
Rv0685	Rv2909c
Rv0685	Rv3442c
Rv0685	Rv3459c
Rv0685	Rv3460c
Rv0694	Rv0843
Rv0694	Rv1127c
Rv0694	Rv2241
Rv0694	Rv2332
Rv0694	Rv2496c
Rv0694	Rv2497c
Rv0694	Rv2967c
Rv0700	Rv0053
Rv0700	Rv0685
Rv0700	Rv2412
Rv0700	Rv2534c
Rv0700	Rv2882c
Rv0701	Rv0056
Rv0701	Rv0652
Rv0701	Rv1015c
Rv0701	Rv1298
Rv0701	Rv1643
Rv0701	Rv2057c
Rv0701	Rv2442c
Rv0701	Rv2882c
Rv0701	Rv3461c
Rv0701	Rv3924c
Rv0702	Rv0056
Rv0702	Rv0652
Rv0702	Rv1015c
Rv0702	Rv1298
Rv0702	Rv1643
Rv0702	Rv2057c
Rv0702	Rv2442c
Rv0702	Rv2882c
Rv0702	Rv3461c
Rv0702	Rv3924c
Rv0703	Rv0056
Rv0703	Rv0652
Rv0703	Rv1015c
Rv0703	Rv1298
Rv0703	Rv1643
Rv0703	Rv2057c
Rv0703	Rv2441c
Rv0703	Rv2442c
Rv0703	Rv2462c
Rv0703	Rv2882c
Rv0703	Rv2904c
Rv0703	Rv3456c
Rv0703	Rv3461c
Rv0703	Rv3924c
Rv0704	Rv0056
Rv0704	Rv0652
Rv0704	Rv1015c
Rv0704	Rv1298
Rv0704	Rv1643
Rv0704	Rv2057c
Rv0704	Rv2441c
Rv0704	Rv2442c
Rv0704	Rv2882c
Rv0704	Rv2904c
Rv0704	Rv3461c
Rv0704	Rv3924c
Rv0705	Rv0053
Rv0705	Rv0685
Rv0705	Rv2412
Rv0705	Rv2534c
Rv0705	Rv2882c
Rv0705	Rv2907c
Rv0705	Rv2909c
Rv0706	Rv0056
Rv0706	Rv0652
Rv0706	Rv1015c
Rv0706	Rv1298
Rv0706	Rv1643
Rv0706	Rv2057c
Rv0706	Rv2441c
Rv0706	Rv2442c
Rv0706	Rv2882c
Rv0706	Rv3456c
Rv0706	Rv3461c
Rv0706	Rv3924c
Rv0707	Rv0053
Rv0707	Rv2412
Rv0707	Rv2534c
Rv0707	Rv2882c
Rv0707	Rv2909c
Rv0708	Rv0056
Rv0708	Rv0652
Rv0708	Rv1015c
Rv0708	Rv1298
Rv0708	Rv1643
Rv0708	Rv2057c
Rv0708	Rv2442c
Rv0708	Rv2882c
Rv0708	Rv3461c
Rv0708	Rv3924c
Rv0709	Rv0056
Rv0709	Rv0652
Rv0709	Rv1015c
Rv0709	Rv1298
Rv0709	Rv1643
Rv0709	Rv2441c
Rv0709	Rv2442c
Rv0709	Rv2904c
Rv0709	Rv3456c
Rv0709	Rv3461c
Rv0709	Rv3924c
Rv0710	Rv0053
Rv0710	Rv0685
Rv0710	Rv1641
Rv0710	Rv2412
Rv0710	Rv2534c
Rv0710	Rv2882c
Rv0710	Rv2909c
Rv0714	Rv0056
Rv0714	Rv0652
Rv0714	Rv1015c
Rv0714	Rv1298
Rv0714	Rv1643
Rv0714	Rv2057c
Rv0714	Rv2441c
Rv0714	Rv2442c
Rv0714	Rv2882c
Rv0714	Rv3456c
Rv0714	Rv3461c
Rv0714	Rv3924c
Rv0715	Rv0056
Rv0715	Rv0652
Rv0715	Rv1015c
Rv0715	Rv1298
Rv0715	Rv1643
Rv0715	Rv2057c
Rv0715	Rv2441c
Rv0715	Rv2442c
Rv0715	Rv2882c
Rv0715	Rv2904c
Rv0715	Rv3456c
Rv0715	Rv3461c
Rv0715	Rv3924c
Rv0716	Rv0056
Rv0716	Rv0652
Rv0716	Rv1015c
Rv0716	Rv1298
Rv0716	Rv1643
Rv0716	Rv2057c
Rv0716	Rv2442c
Rv0716	Rv2882c
Rv0716	Rv3461c
Rv0716	Rv3924c
Rv0717	Rv0053
Rv0717	Rv0685
Rv0717	Rv1641
Rv0717	Rv2412
Rv0717	Rv2534c
Rv0717	Rv2882c
Rv0717	Rv2909c
Rv0718	Rv0053
Rv0718	Rv0685
Rv0718	Rv2412
Rv0718	Rv2534c
Rv0718	Rv2882c
Rv0719	Rv0056
Rv0719	Rv0652
Rv0719	Rv1015c
Rv0719	Rv1298
Rv0719	Rv1643
Rv0719	Rv2057c
Rv0719	Rv2442c
Rv0719	Rv2882c
Rv0719	Rv3456c
Rv0719	Rv3461c
Rv0719	Rv3924c
Rv0720	Rv0056
Rv0720	Rv0652
Rv0720	Rv1015c
Rv0720	Rv1298
Rv0720	Rv1643
Rv0720	Rv2057c
Rv0720	Rv2441c
Rv0720	Rv2442c
Rv0720	Rv2882c
Rv0720	Rv2904c
Rv0720	Rv3456c
Rv0720	Rv3461c
Rv0720	Rv3924c
Rv0721	Rv2412
Rv0721	Rv2534c
Rv0721	Rv2882c
Rv0722	Rv0056
Rv0722	Rv0652
Rv0722	Rv1298
Rv0722	Rv1643
Rv0722	Rv2057c
Rv0722	Rv2441c
Rv0722	Rv2442c
Rv0722	Rv2882c
Rv0722	Rv2904c
Rv0722	Rv3456c
Rv0723	Rv0056
Rv0723	Rv0652
Rv0723	Rv1015c
Rv0723	Rv1298
Rv0723	Rv1643
Rv0723	Rv2057c
Rv0723	Rv2442c
Rv0723	Rv2882c
Rv0723	Rv2904c
Rv0723	Rv3456c
Rv0723	Rv3461c
Rv0723	Rv3924c
Rv0728c	Rv0489
Rv0728c	Rv0884c
Rv0728c	Rv2205c
Rv0728c	Rv2228c
Rv0728c	Rv2419c
Rv0728c	Rv3214
Rv0728c	Rv3837c
Rv0729	Rv1408
Rv0733	Rv0233
Rv0733	Rv0570
Rv0733	Rv0777
Rv0733	Rv1981c
Rv0733	Rv2202c
Rv0733	Rv2445c
Rv0733	Rv2584c
Rv0733	Rv2783c
Rv0733	Rv3048c
Rv0733	Rv3051c
Rv0736	Rv0735
Rv0751c	Rv0147
Rv0751c	Rv0458
Rv0751c	Rv0753c
Rv0751c	Rv0768
Rv0751c	Rv2589
Rv0751c	Rv2858c
Rv0752c	Rv0222
Rv0752c	Rv0456c
Rv0752c	Rv0632c
Rv0752c	Rv0673
Rv0752c	Rv0675
Rv0752c	Rv0860
Rv0752c	Rv0905
Rv0752c	Rv0971c
Rv0752c	Rv1070c
Rv0752c	Rv1071c
Rv0752c	Rv1141c
Rv0752c	Rv1142c
Rv0752c	Rv1472
Rv0752c	Rv1935c
Rv0752c	Rv2486
Rv0752c	Rv2679
Rv0752c	Rv2790c
Rv0752c	Rv2831
Rv0752c	Rv3039c
Rv0752c	Rv3373
Rv0752c	Rv3374
Rv0752c	Rv3516
Rv0752c	Rv3550
Rv0752c	Rv3774
Rv0753c	Rv0131c
Rv0753c	Rv0154c
Rv0753c	Rv0231
Rv0753c	Rv0408
Rv0753c	Rv0751c
Rv0753c	Rv0860
Rv0753c	Rv0904c
Rv0753c	Rv0973c
Rv0753c	Rv0975c
Rv0753c	Rv1492
Rv0753c	Rv1493
Rv0753c	Rv2589
Rv0753c	Rv3140
Rv0753c	Rv3280
Rv0753c	Rv3667
Rv0760c	Rv3537
Rv0761c	Rv0147
Rv0761c	Rv0223c
Rv0761c	Rv0458
Rv0761c	Rv0768
Rv0761c	Rv0892
Rv0761c	Rv1703c
Rv0761c	Rv1833c
Rv0761c	Rv2296
Rv0761c	Rv2579
Rv0761c	Rv2858c
Rv0761c	Rv3170
Rv0761c	Rv3252c
Rv0761c	Rv3391
Rv0766c	Rv0217c
Rv0766c	Rv0220
Rv0766c	Rv0892
Rv0766c	Rv1104
Rv0766c	Rv1105
Rv0766c	Rv1758
Rv0766c	Rv2385
Rv0766c	Rv2970c
Rv0766c	Rv3084
Rv0766c	Rv3452
Rv0768	Rv0162c
Rv0768	Rv0751c
Rv0768	Rv0761c
Rv0768	Rv0853c
Rv0768	Rv0860
Rv0768	Rv1530
Rv0768	Rv1862
Rv0768	Rv2205c
Rv0768	Rv2589
Rv0768	Rv3086
Rv0768	Rv3170
Rv0768	Rv3602c
Rv0768	Rv3667
Rv0769	Rv2524c
Rv0772	Rv0389
Rv0772	Rv0808
Rv0772	Rv0956
Rv0773c	Rv2213
Rv0773c	Rv2467
Rv0773c	Rv2855
Rv0773c	Rv3432c
Rv0773c	Rv3704c
Rv0777	Rv0357c
Rv0777	Rv0733
Rv0777	Rv0780
Rv0777	Rv0957
Rv0777	Rv2202c
Rv0777	Rv2584c
Rv0778	Rv0217c
Rv0778	Rv0220
Rv0778	Rv0892
Rv0778	Rv1104
Rv0778	Rv1105
Rv0778	Rv1758
Rv0778	Rv2385
Rv0778	Rv2970c
Rv0778	Rv3084
Rv0778	Rv3452
Rv0780	Rv0777
Rv0788	Rv0389
Rv0788	Rv0809
Rv0788	Rv0956
Rv0803	Rv0389
Rv0803	Rv0809
Rv0803	Rv0956
Rv0806c	Rv0322
Rv0806c	Rv0618
Rv0806c	Rv0619
Rv0806c	Rv0993
Rv0808	Rv0772
Rv0808	Rv1017c
Rv0808	Rv1878
Rv0808	Rv2220
Rv0808	Rv2222c
Rv0808	Rv2860c
Rv0809	Rv0788
Rv0809	Rv0803
Rv0809	Rv3276c
Rv0812	Rv1207
Rv0812	Rv3608c
Rv0815c	Rv0075
Rv0815c	Rv2294
Rv0823c	Rv0824c
Rv0823c	Rv2737c
Rv0824c	Rv2524c
Rv0827c	Rv0826
Rv0827c	Rv2025c
Rv0840c	Rv1188
Rv0843	Rv0694
Rv0843	Rv1617
Rv0843	Rv1820
Rv0843	Rv1872c
Rv0843	Rv2241
Rv0843	Rv2332
Rv0843	Rv2497c
Rv0843	Rv3002c
Rv0843	Rv3003c
Rv0843	Rv3470c
Rv0843	Rv3509c
Rv0848	Rv2391
Rv0852	Rv0222
Rv0852	Rv0223c
Rv0852	Rv0456c
Rv0852	Rv0632c
Rv0852	Rv0673
Rv0852	Rv0675
Rv0852	Rv0860
Rv0852	Rv0905
Rv0852	Rv0971c
Rv0852	Rv1070c
Rv0852	Rv1071c
Rv0852	Rv1141c
Rv0852	Rv1142c
Rv0852	Rv1472
Rv0852	Rv1935c
Rv0852	Rv2486
Rv0852	Rv2679
Rv0852	Rv2831
Rv0852	Rv3039c
Rv0852	Rv3373
Rv0852	Rv3374
Rv0852	Rv3391
Rv0852	Rv3516
Rv0852	Rv3550
Rv0852	Rv3774
Rv0853c	Rv0147
Rv0853c	Rv0458
Rv0853c	Rv0768
Rv0853c	Rv2858c
Rv0858c	Rv1201c
Rv0858c	Rv1202
Rv0859	Rv0131c
Rv0859	Rv0154c
Rv0859	Rv0231
Rv0859	Rv0408
Rv0859	Rv0904c
Rv0859	Rv0914c
Rv0859	Rv0975c
Rv0859	Rv1867
Rv0859	Rv2495c
Rv0859	Rv2790c
Rv0859	Rv3140
Rv0859	Rv3523
Rv0859	Rv3535c
Rv0859	Rv3667
Rv0860	Rv0131c
Rv0860	Rv0147
Rv0860	Rv0154c
Rv0860	Rv0215c
Rv0860	Rv0231
Rv0860	Rv0244c
Rv0860	Rv0271c
Rv0860	Rv0400c
Rv0860	Rv0458
Rv0860	Rv0752c
Rv0860	Rv0753c
Rv0860	Rv0768
Rv0860	Rv0852
Rv0860	Rv0873
Rv0860	Rv0972c
Rv0860	Rv0975c
Rv0860	Rv1346
Rv0860	Rv1467c
Rv0860	Rv1549
Rv0860	Rv1550
Rv0860	Rv1679
Rv0860	Rv1933c
Rv0860	Rv1934c
Rv0860	Rv1935c
Rv0860	Rv2486
Rv0860	Rv2502c
Rv0860	Rv2503c
Rv0860	Rv2504c
Rv0860	Rv2589
Rv0860	Rv2724c
Rv0860	Rv2789c
Rv0860	Rv2831
Rv0860	Rv2858c
Rv0860	Rv3039c
Rv0860	Rv3139
Rv0860	Rv3140
Rv0860	Rv3274c
Rv0860	Rv3374
Rv0860	Rv3504
Rv0860	Rv3505
Rv0860	Rv3513c
Rv0860	Rv3516
Rv0860	Rv3523
Rv0860	Rv3543c
Rv0860	Rv3544c
Rv0860	Rv3550
Rv0860	Rv3560c
Rv0860	Rv3562
Rv0860	Rv3563
Rv0860	Rv3564
Rv0860	Rv3761c
Rv0864	Rv0866
Rv0864	Rv3112
Rv0864	Rv3119
Rv0864	Rv3323c
Rv0866	Rv0864
Rv0866	Rv3111
Rv0866	Rv3324c
Rv0869c	Rv3112
Rv0873	Rv0222
Rv0873	Rv0456c
Rv0873	Rv0632c
Rv0873	Rv0673
Rv0873	Rv0675
Rv0873	Rv0860
Rv0873	Rv0905
Rv0873	Rv0971c
Rv0873	Rv1070c
Rv0873	Rv1071c
Rv0873	Rv1141c
Rv0873	Rv1142c
Rv0873	Rv1472
Rv0873	Rv1935c
Rv0873	Rv2486
Rv0873	Rv2679
Rv0873	Rv2790c
Rv0873	Rv2831
Rv0873	Rv3039c
Rv0873	Rv3373
Rv0873	Rv3374
Rv0873	Rv3516
Rv0873	Rv3550
Rv0873	Rv3774
Rv0881	Rv0892
Rv0881	Rv1599
Rv0884c	Rv0728c
Rv0884c	Rv1295
Rv0884c	Rv2996c
Rv0884c	Rv3042c
Rv0889c	Rv1240
Rv0889c	Rv1475c
Rv0889c	Rv2495c
Rv0889c	Rv2498c
Rv0889c	Rv2967c
Rv0889c	Rv3075c
Rv0892	Rv0089
Rv0892	Rv0136
Rv0892	Rv0162c
Rv0892	Rv0187
Rv0892	Rv0213c
Rv0892	Rv0224c
Rv0892	Rv0327c
Rv0892	Rv0520
Rv0892	Rv0521c
Rv0892	Rv0560c
Rv0892	Rv0565c
Rv0892	Rv0568
Rv0892	Rv0761c
Rv0892	Rv0766c
Rv0892	Rv0778
Rv0892	Rv0881
Rv0892	Rv1153c
Rv0892	Rv1220c
Rv0892	Rv1256c
Rv0892	Rv1394c
Rv0892	Rv1403c
Rv0892	Rv1405c
Rv0892	Rv1498c
Rv0892	Rv1523
Rv0892	Rv1530
Rv0892	Rv1666c
Rv0892	Rv1777
Rv0892	Rv1785c
Rv0892	Rv1862
Rv0892	Rv1880c
Rv0892	Rv1988
Rv0892	Rv2266
Rv0892	Rv2268c
Rv0892	Rv2276
Rv0892	Rv2622
Rv0892	Rv2689c
Rv0892	Rv2952
Rv0892	Rv2959c
Rv0892	Rv2966c
Rv0892	Rv3059
Rv0892	Rv3086
Rv0892	Rv3121
Rv0892	Rv3204
Rv0892	Rv3263
Rv0892	Rv3310
Rv0892	Rv3322c
Rv0892	Rv3342
Rv0892	Rv3685c
Rv0896	Rv1240
Rv0896	Rv1475c
Rv0896	Rv2495c
Rv0896	Rv2498c
Rv0896	Rv2967c
Rv0896	Rv3075c
Rv0904c	Rv0243
Rv0904c	Rv0408
Rv0904c	Rv0649
Rv0904c	Rv0753c
Rv0904c	Rv0859
Rv0904c	Rv0914c
Rv0904c	Rv1074c
Rv0904c	Rv1323
Rv0904c	Rv1867
Rv0904c	Rv2243
Rv0904c	Rv2524c
Rv0904c	Rv3523
Rv0904c	Rv3535c
Rv0904c	Rv3546
Rv0904c	Rv3556c
Rv0904c	Rv3667
Rv0905	Rv0131c
Rv0905	Rv0154c
Rv0905	Rv0215c
Rv0905	Rv0231
Rv0905	Rv0244c
Rv0905	Rv0271c
Rv0905	Rv0400c
Rv0905	Rv0752c
Rv0905	Rv0852
Rv0905	Rv0873
Rv0905	Rv0972c
Rv0905	Rv0975c
Rv0905	Rv1346
Rv0905	Rv1467c
Rv0905	Rv1549
Rv0905	Rv1550
Rv0905	Rv1679
Rv0905	Rv1933c
Rv0905	Rv1934c
Rv0905	Rv2502c
Rv0905	Rv2724c
Rv0905	Rv2789c
Rv0905	Rv3139
Rv0905	Rv3140
Rv0905	Rv3274c
Rv0905	Rv3504
Rv0905	Rv3505
Rv0905	Rv3513c
Rv0905	Rv3543c
Rv0905	Rv3544c
Rv0905	Rv3560c
Rv0905	Rv3562
Rv0905	Rv3563
Rv0905	Rv3564
Rv0905	Rv3761c
Rv0914c	Rv0131c
Rv0914c	Rv0154c
Rv0914c	Rv0231
Rv0914c	Rv0243
Rv0914c	Rv0408
Rv0914c	Rv0859
Rv0914c	Rv0904c
Rv0914c	Rv0975c
Rv0914c	Rv1074c
Rv0914c	Rv1323
Rv0914c	Rv1867
Rv0914c	Rv2495c
Rv0914c	Rv2790c
Rv0914c	Rv3140
Rv0914c	Rv3523
Rv0914c	Rv3535c
Rv0914c	Rv3546
Rv0914c	Rv3556c
Rv0914c	Rv3667
Rv0946c	Rv0650
Rv0946c	Rv1099c
Rv0946c	Rv1121
Rv0946c	Rv1447c
Rv0946c	Rv1449c
Rv0946c	Rv2029c
Rv0946c	Rv2702
Rv0946c	Rv3010c
Rv0946c	Rv3068c
Rv0946c	Rv3255c
Rv0948c	Rv2178c
Rv0948c	Rv2540c
Rv0951	Rv0247c
Rv0951	Rv0248c
Rv0951	Rv1492
Rv0951	Rv1493
Rv0951	Rv1552
Rv0951	Rv1553
Rv0951	Rv1554
Rv0951	Rv1555
Rv0951	Rv2454c
Rv0951	Rv2455c
Rv0951	Rv3316
Rv0951	Rv3317
Rv0951	Rv3318
Rv0951	Rv3319
Rv0952	Rv0247c
Rv0952	Rv0248c
Rv0952	Rv1492
Rv0952	Rv1493
Rv0952	Rv1552
Rv0952	Rv1553
Rv0952	Rv1554
Rv0952	Rv1555
Rv0952	Rv2454c
Rv0952	Rv2455c
Rv0952	Rv3316
Rv0952	Rv3317
Rv0952	Rv3318
Rv0952	Rv3319
Rv0956	Rv0070c
Rv0956	Rv0772
Rv0956	Rv0788
Rv0956	Rv0803
Rv0956	Rv1093
Rv0956	Rv1406
Rv0956	Rv2124c
Rv0956	Rv2211c
Rv0956	Rv2754c
Rv0956	Rv2964
Rv0957	Rv0070c
Rv0957	Rv0357c
Rv0957	Rv0777
Rv0957	Rv1021
Rv0957	Rv1093
Rv0957	Rv1341
Rv0957	Rv1406
Rv0957	Rv1843c
Rv0957	Rv2124c
Rv0957	Rv2211c
Rv0957	Rv2584c
Rv0957	Rv2754c
Rv0957	Rv2964
Rv0957	Rv3410c
Rv0957	Rv3411c
Rv0957	Rv3624c
Rv0958	Rv2677c
Rv0971c	Rv0131c
Rv0971c	Rv0154c
Rv0971c	Rv0215c
Rv0971c	Rv0231
Rv0971c	Rv0244c
Rv0971c	Rv0271c
Rv0971c	Rv0400c
Rv0971c	Rv0752c
Rv0971c	Rv0852
Rv0971c	Rv0873
Rv0971c	Rv0972c
Rv0971c	Rv0975c
Rv0971c	Rv1346
Rv0971c	Rv1467c
